10.602640 10.458893
10.652640 10.374718
10.702640 10.289911
10.752640 10.204472
10.802640 10.118400
10.852640 10.031695
10.902640 9.944358
10.952640 9.856388
11.002640 9.767786
11.052640 9.678552
11.102640 9.588685
11.152640 9.498185
11.202640 9.407053
11.252640 9.315289
11.302640 9.222892
11.352640 9.129862
11.402640 9.036200
11.452640 8.941906
11.502640 8.846979
11.552640 8.751419
11.602640 8.655227
11.652640 8.558403
11.702640 8.460946
11.752640 8.362857
11.802640 8.264135
11.852640 8.164781
11.902640 8.064794
11.952640 7.964174
12.002640 7.862923
12.052640 7.761038
12.102640 7.658522
12.152640 7.555372
12.202640 7.451591
12.252640 7.347176
12.302640 7.242130
12.352640 7.136450
12.402640 7.030139
12.452640 6.923194
12.502640 6.815618
12.552640 6.707409
