66702 1
66714 0
66726 0
66739 0
66751 0
66764 0
66776 0
66788 0
66801 0
66813 0
66826 0
66838 0
66851 0
66863 0
66875 0
66888 0
66900 3
66913 0
66925 3
66937 1
66950 0
66962 2
66975 1
66987 1
67000 1
67012 1
67024 0
67037 0
67049 1
67062 0
67074 0
67087 0
67099 0
67111 0
67124 0
67136 0
67149 0
67161 0
67173 0
67186 1
67198 0
67211 0
67223 1
67236 1
67248 0
67260 0
67273 0
67285 0
67298 0
67310 0
67322 0
67335 0
67347 0
67360 0
67372 0
67385 0
67397 1
67409 0
67422 0
67434 0
67447 0
67459 0
67472 0
67484 0
67496 0
67509 0
67521 0
67534 0
67546 0
67558 0
67571 0
67583 0
67596 0
67608 0
67621 0
67633 1
67645 0
67658 0
67670 0
67683 0
67695 0
67707 0
67720 0
67732 0
67745 0
67757 0
67770 0
67782 0
67794 1
67807 0
67819 0
67832 1
67844 0
67857 0
67869 0
67881 0
67894 0
67906 0
67919 0
67931 0
67943 0
67956 0
67968 0
67981 0
67993 0
68006 0
68018 0
68030 0
68043 0
68055 0
68068 0
68080 0
68092 0
68105 0
68117 0
68130 0
68142 0
68155 0
68167 0
68179 0
68192 0
68204 0
68217 0
68229 0
68242 0
68254 0
68266 0
68279 0
68291 0
68304 0
68316 0
68328 0
68341 0
68353 0
68366 0
68378 0
68391 0
68403 0
68415 0
68428 0
68440 0
68453 0
68465 0
68477 0
68490 0
68502 0
68515 0
68527 0
68540 0
68552 0
68564 0
68577 0
68589 0
68602 0
68614 0
68627 0
68639 0
68651 0
68664 0
68676 0
68689 0
68701 0
68713 0
68726 0
68738 0
68751 0
68763 0
68776 0
68788 0
68800 0
68813 0
68825 0
68838 0
68850 0
68862 0
68875 0
68887 0
68900 0
68912 0
68925 0
68937 0
68949 0
68962 0
68974 0
68987 0
68999 0
69012 0
69024 0
69036 0
69049 0
69061 0
69074 0
69086 0
69098 0
69111 0
69123 0
69136 0
69148 0
69161 0
69173 0
69185 0
69198 0
69210 0
69223 0
69235 0
69247 0
69260 0
69272 0
69285 0
69297 0
69310 0
69322 0
69334 0
69347 0
69359 1
69372 0
69384 0
69397 0
69409 0
69421 0
69434 0
69446 0
69459 0
69471 0
69483 0
69496 0
69508 0
69521 0
69533 0
69546 0
69558 0
69570 0
69583 0
69595 0
69608 0
69620 0
69633 0
69645 0
69657 0
69670 0
69682 0
69695 0
69707 0
69719 0
69732 0
69744 0
69757 0
69769 0
69782 1
69794 2
69806 1
69819 0
69831 1
69844 2
69856 1
69868 2
69881 5
69893 5
69906 0
69918 1
69931 2
69943 1
69955 3
69968 2
69980 2
69993 1
70005 3
70018 3
70030 1
70042 2
70055 1
70067 1
70080 2
70092 0
70104 1
70117 0
70129 1
70142 0
70154 1
70167 0
70179 0
70191 0
70204 0
70216 0
70229 0
70241 0
70253 2
70266 0
70278 1
70291 0
70303 3
70316 0
70328 0
70340 1
70353 1
70365 5
70378 1
70390 2
70403 3
70415 2
70427 5
70440 0
70452 2
70465 0
70477 5
70489 4
70502 1
70514 1
70527 1
70539 2
70552 1
70564 0
70576 3
70589 4
70601 5
70614 3
70626 1
70638 2
70651 1
70663 0
70676 2
70688 1
70701 0
70713 1
70725 2
70738 3
70750 0
70763 0
70775 0
70788 0
70800 1
70812 3
70825 1
70837 1
70850 0
70862 1
70874 1
70887 0
70899 0
70912 1
70924 0
70937 3
70949 0
70961 1
70974 0
70986 1
70999 0
71011 0
71023 0
71036 1
71048 0
71061 2
71073 2
71086 0
71098 1
71110 2
71123 2
71135 3
71148 1
71160 2
71173 3
71185 2
71197 5
71210 4
71222 10
71235 8
71247 3
71259 9
71272 6
71284 7
71297 7
71309 7
71322 4
71334 7
71346 4
71359 6
71371 3
71384 4
71396 5
71408 4
71421 5
71433 3
71446 3
71458 6
71471 3
71483 3
71495 6
71508 2
71520 11
71533 7
71545 4
71558 4
71570 4
71582 5
71595 6
71607 6
71620 5
71632 5
71644 3
71657 6
71669 1
71682 3
71694 9
71707 1
71719 10
71731 5
71744 4
71756 1
71769 2
71781 7
71793 3
71806 5
71818 8
71831 7
71843 12
71856 9
71868 10
71880 4
71893 3
71905 8
71918 4
71930 3
71943 6
71955 4
71967 10
71980 1
71992 6
72005 6
72017 3
72029 4
72042 4
72054 3
72067 7
72079 7
72092 5
72104 5
72116 3
72129 4
72141 1
72154 1
72166 4
72178 3
72191 1
72203 6
72216 3
72228 5
72241 4
72253 3
72265 7
72278 6
72290 5
72303 1
72315 6
72328 8
72340 2
72352 4
72365 4
72377 5
72390 6
72402 4
72414 4
72427 4
72439 8
72452 5
72464 5
72477 6
72489 3
72501 1
72514 8
72526 2
72539 0
72551 3
72564 3
72576 2
72588 1
72601 8
72613 4
72626 4
72638 2
72650 2
72663 1
72675 2
72688 1
72700 1
72713 2
72725 2
72737 3
72750 0
72762 2
72775 1
72787 2
72799 2
72812 2
72824 5
72837 3
72849 1
72862 4
72874 4
72886 2
72899 4
72911 1
72924 3
72936 0
72949 2
72961 0
72973 1
72986 2
72998 2
73011 2
73023 0
73035 3
73048 4
73060 1
73073 1
73085 3
73098 2
73110 2
73122 2
73135 2
73147 3
73160 3
73172 6
73184 2
73197 0
73209 3
73222 2
73234 6
73247 6
73259 3
73271 2
73284 1
73296 0
73309 4
73321 3
73334 0
73346 1
73358 0
73371 4
73383 2
73396 0
73408 4
73420 5
73433 4
73445 3
73458 2
73470 2
73483 0
73495 6
73507 3
73520 1
73532 3
73545 3
73557 5
73569 2
73582 1
73594 1
73607 4
73619 3
73632 3
73644 4
73656 2
73669 5
73681 2
73694 2
73706 2
73719 3
73731 2
73743 4
73756 2
73768 2
73781 1
73793 5
73805 1
73818 4
73830 3
73843 4
73855 1
73868 2
73880 4
73892 5
73905 3
73917 2
73930 3
73942 2
73954 5
73967 3
73979 1
73992 4
74004 5
74017 5
74029 5
74041 5
74054 5
74066 1
74079 0
74091 4
74104 6
74116 4
74128 3
74141 4
74153 2
74166 6
74178 6
74190 3
74203 2
74215 4
74228 2
74240 3
74253 5
