207 1
224 0
241 0
259 0
276 0
293 0
311 0
328 0
345 1
363 0
380 0
398 0
415 0
432 0
450 0
467 0
484 0
502 0
519 0
536 0
554 0
571 0
589 1
606 0
623 0
641 0
658 1
675 0
693 0
710 0
728 0
745 1
762 0
780 0
797 0
814 0
832 0
849 0
866 0
884 0
901 0
919 0
936 0
953 0
971 0
988 0
1005 0
1023 0
1040 0
1058 0
1075 0
1092 0
1110 0
1127 1
1144 0
1162 0
1179 0
1196 0
1214 0
1231 0
1249 0
1266 0
1283 0
1301 0
1318 0
1335 0
1353 0
1370 0
1387 0
1405 0
1422 0
1440 0
1457 0
1474 0
1492 0
1509 0
1526 0
1544 0
1561 0
1579 0
1596 0
1613 0
1631 0
1648 0
1665 0
1683 1
1700 0
1717 0
1735 0
1752 0
1770 0
1787 0
1804 0
1822 0
1839 1
1856 0
1874 1
1891 0
1909 0
1926 0
1943 0
1961 0
1978 1
1995 0
2013 0
2030 0
2047 1
2065 0
2082 1
2100 1
2117 1
2134 1
2152 0
2169 0
2186 0
2204 1
2221 0
2238 0
2256 0
2273 0
2291 0
2308 0
2325 0
2343 0
2360 0
2377 0
2395 0
2412 0
2430 0
2447 0
2464 0
2482 0
2499 0
2516 0
2534 0
2551 1
2568 0
2586 0
2603 1
2621 0
2638 0
2655 0
2673 0
2690 0
2707 0
2725 0
2742 1
2760 0
2777 0
2794 0
2812 0
2829 0
2846 0
2864 0
2881 0
2898 0
2916 0
2933 0
2951 0
2968 0
2985 1
3003 0
3020 0
3037 0
3055 0
3072 1
3090 0
3107 0
3124 0
3142 0
3159 0
3176 0
3194 0
3211 1
3228 0
3246 0
3263 0
3281 0
3298 0
3315 0
3333 0
3350 1
3367 1
3385 1
3402 0
3419 0
3437 0
3454 1
3472 0
3489 0
3506 0
3524 0
3541 0
3558 0
3576 0
3593 0
3611 0
3628 0
3645 0
3663 0
3680 0
3697 0
3715 0
3732 0
3749 0
3767 0
3784 0
3802 0
3819 1
3836 1
3854 0
3871 0
3888 0
3906 0
3923 0
3941 0
3958 0
3975 0
3993 0
4010 0
4027 0
4045 0
4062 0
4079 0
4097 0
4114 0
4132 0
4149 0
4166 0
4184 0
4201 0
4218 0
4236 0
4253 0
4270 1
4288 0
4305 0
4323 0
4340 0
4357 1
4375 1
4392 0
4409 0
4427 0
4444 0
4462 0
4479 1
4496 0
4514 0
4531 0
4548 0
4566 0
4583 0
4600 0
4618 0
4635 0
4653 0
4670 0
4687 0
4705 0
4722 0
4739 0
4757 0
4774 0
4792 0
4809 0
4826 0
4844 0
4861 0
4878 0
4896 0
4913 0
4930 0
4948 0
4965 0
4983 0
5000 0
5017 0
5035 0
5052 0
5069 1
5087 0
5104 0
5122 0
5139 0
5156 0
5174 0
5191 0
5208 0
5226 0
5243 0
5260 0
5278 0
5295 0
5313 0
5330 1
5347 0
5365 0
5382 0
5399 0
5417 0
5434 1
5451 0
5469 0
5486 0
5504 0
5521 0
5538 0
5556 0
5573 0
5590 0
5608 0
5625 0
5643 0
5660 0
5677 0
5695 0
5712 0
5729 0
5747 1
5764 1
5781 0
5799 0
5816 0
5834 0
5851 0
5868 0
5886 0
5903 0
5920 0
5938 0
5955 1
5973 0
5990 1
6007 0
6025 0
6042 0
6059 0
6077 0
6094 0
6111 0
6129 0
6146 0
6164 0
6181 0
6198 0
6216 0
6233 1
6250 0
6268 0
6285 0
6302 0
6320 1
6337 0
6355 0
6372 0
6389 0
6407 0
6424 1
6441 0
6459 0
6476 0
6494 0
6511 0
6528 1
6546 0
6563 0
6580 0
6598 1
6615 1
6632 0
6650 0
6667 0
6685 0
6702 0
6719 0
6737 0
6754 0
6771 0
6789 0
6806 0
6824 0
6841 0
6858 0
6876 0
6893 0
6910 0
6928 0
6945 0
6962 0
6980 0
6997 0
7015 0
7032 1
7049 0
7067 0
7084 0
7101 0
7119 0
7136 0
7153 0
7171 0
7188 0
7206 0
7223 0
7240 0
7258 0
7275 0
7292 1
7310 0
7327 0
7345 0
7362 0
7379 0
7397 0
7414 0
7431 0
7449 0
7466 0
7483 0
7501 0
7518 0
7536 0
