-8388608 6
-8372224 5
-8355840 8
-8339456 10
-8323072 9
-8306688 6
-8290304 7
-8273920 8
-8257536 10
-8241152 8
-8224768 7
-8208384 5
-8192000 5
-8175616 8
-8159232 4
-8142848 8
-8126464 12
-8110080 10
-8093696 8
-8077312 14
-8060928 2
-8044544 11
-8028160 5
-8011776 15
-7995392 7
-7979008 10
-7962624 9
-7946240 2
-7929856 7
-7913472 8
-7897088 8
-7880704 3
-7864320 11
-7847936 9
-7831552 8
-7815168 11
-7798784 8
-7782400 5
-7766016 4
-7749632 9
-7733248 8
-7716864 12
-7700480 10
-7684096 8
-7667712 14
-7651328 7
-7634944 5
-7618560 10
-7602176 7
-7585792 10
-7569408 8
-7553024 4
-7536640 10
-7520256 5
-7503872 11
-7487488 7
-7471104 7
-7454720 9
-7438336 12
-7421952 12
-7405568 7
-7389184 6
-7372800 12
-7356416 7
-7340032 6
-7323648 13
-7307264 12
-7290880 8
-7274496 13
-7258112 11
-7241728 10
-7225344 8
-7208960 14
-7192576 13
-7176192 10
-7159808 8
-7143424 8
-7127040 12
-7110656 8
-7094272 4
-7077888 8
-7061504 15
-7045120 6
-7028736 12
-7012352 9
-6995968 7
-6979584 12
-6963200 5
-6946816 10
-6930432 6
-6914048 11
-6897664 15
-6881280 9
-6864896 16
-6848512 8
-6832128 12
-6815744 10
-6799360 14
-6782976 11
-6766592 7
-6750208 4
-6733824 18
-6717440 11
-6701056 4
-6684672 12
-6668288 11
-6651904 12
-6635520 15
-6619136 10
-6602752 11
-6586368 9
-6569984 18
-6553600 12
-6537216 7
-6520832 13
-6504448 11
-6488064 18
-6471680 11
-6455296 5
-6438912 12
-6422528 8
-6406144 5
-6389760 11
-6373376 8
-6356992 21
-6340608 8
-6324224 16
-6307840 13
-6291456 13
-6275072 9
-6258688 13
-6242304 22
-6225920 13
-6209536 14
-6193152 13
-6176768 12
-6160384 7
-6144000 15
-6127616 7
-6111232 12
-6094848 12
-6078464 10
-6062080 14
-6045696 15
-6029312 13
-6012928 17
-5996544 8
-5980160 11
-5963776 20
-5947392 13
-5931008 10
-5914624 13
-5898240 21
-5881856 14
-5865472 9
-5849088 12
-5832704 13
-5816320 16
-5799936 13
-5783552 17
-5767168 14
-5750784 11
-5734400 11
-5718016 14
-5701632 19
-5685248 23
-5668864 7
-5652480 13
-5636096 13
-5619712 7
-5603328 11
-5586944 17
-5570560 14
-5554176 14
-5537792 17
-5521408 16
-5505024 7
-5488640 13
-5472256 13
-5455872 10
-5439488 16
-5423104 7
-5406720 18
-5390336 16
-5373952 8
-5357568 16
-5341184 11
-5324800 18
-5308416 17
-5292032 18
-5275648 9
-5259264 17
-5242880 8
-5226496 12
-5210112 17
-5193728 13
-5177344 17
-5160960 19
-5144576 15
-5128192 17
-5111808 17
-5095424 15
-5079040 17
-5062656 10
-5046272 14
-5029888 21
-5013504 18
-4997120 16
-4980736 8
-4964352 12
-4947968 15
-4931584 11
-4915200 10
-4898816 13
-4882432 15
-4866048 13
-4849664 18
-4833280 18
-4816896 13
-4800512 8
-4784128 16
-4767744 18
-4751360 17
-4734976 9
-4718592 8
-4702208 15
-4685824 11
-4669440 18
-4653056 10
-4636672 13
-4620288 19
-4603904 22
-4587520 13
-4571136 10
-4554752 16
-4538368 22
-4521984 10
-4505600 14
-4489216 19
-4472832 20
-4456448 12
-4440064 23
-4423680 27
-4407296 11
-4390912 18
-4374528 24
-4358144 18
-4341760 13
-4325376 16
-4308992 17
-4292608 12
-4276224 18
-4259840 11
-4243456 23
-4227072 17
-4210688 15
-4194304 16
-4177920 18
-4161536 20
-4145152 21
-4128768 18
-4112384 16
-4096000 16
-4079616 15
-4063232 15
-4046848 20
-4030464 30
-4014080 21
-3997696 17
-3981312 18
-3964928 13
-3948544 18
-3932160 20
-3915776 16
-3899392 12
-3883008 18
-3866624 22
-3850240 18
-3833856 29
-3817472 18
-3801088 13
-3784704 22
-3768320 15
-3751936 19
-3735552 15
-3719168 15
-3702784 29
-3686400 20
-3670016 20
-3653632 23
-3637248 23
-3620864 18
-3604480 18
-3588096 17
-3571712 30
-3555328 24
-3538944 26
-3522560 23
-3506176 23
-3489792 23
-3473408 32
-3457024 20
-3440640 24
-3424256 18
-3407872 18
-3391488 20
-3375104 17
-3358720 24
-3342336 22
-3325952 22
-3309568 19
-3293184 19
-3276800 22
-3260416 28
-3244032 24
-3227648 21
-3211264 21
-3194880 26
-3178496 13
-3162112 27
-3145728 28
-3129344 24
-3112960 19
-3096576 30
-3080192 28
-3063808 23
-3047424 33
-3031040 22
-3014656 34
-2998272 20
-2981888 28
-2965504 30
-2949120 26
-2932736 37
-2916352 18
-2899968 36
-2883584 26
-2867200 26
-2850816 27
-2834432 19
-2818048 21
-2801664 28
-2785280 31
-2768896 27
-2752512 32
-2736128 33
-2719744 31
-2703360 38
-2686976 25
-2670592 31
-2654208 40
-2637824 30
-2621440 29
-2605056 34
-2588672 30
-2572288 25
-2555904 32
-2539520 31
-2523136 42
-2506752 35
-2490368 30
-2473984 35
-2457600 36
-2441216 32
-2424832 33
-2408448 33
-2392064 37
-2375680 30
-2359296 25
-2342912 46
-2326528 40
-2310144 37
-2293760 47
-2277376 42
-2260992 40
-2244608 50
-2228224 45
-2211840 38
-2195456 37
-2179072 42
-2162688 39
-2146304 46
-2129920 42
-2113536 55
-2097152 53
-2080768 57
-2064384 50
-2048000 49
-2031616 63
-2015232 49
-1998848 59
-1982464 56
-1966080 62
-1949696 77
-1933312 66
-1916928 56
-1900544 62
-1884160 53
-1867776 37
-1851392 63
-1835008 62
-1818624 67
-1802240 67
-1785856 62
-1769472 78
-1753088 73
-1736704 74
-1720320 69
-1703936 95
-1687552 87
-1671168 80
-1654784 91
-1638400 73
-1622016 108
-1605632 91
-1589248 99
-1572864 80
-1556480 121
-1540096 99
-1523712 105
-1507328 112
-1490944 119
-1474560 112
-1458176 147
-1441792 124
-1425408 122
-1409024 145
-1392640 140
-1376256 143
-1359872 154
-1343488 167
-1327104 170
-1310720 172
-1294336 172
-1277952 180
-1261568 189
-1245184 203
-1228800 190
-1212416 194
-1196032 221
-1179648 212
-1163264 234
-1146880 239
-1130496 225
-1114112 283
-1097728 270
-1081344 301
-1064960 328
-1048576 310
-1032192 328
-1015808 363
-999424 371
-983040 377
-966656 428
-950272 436
-933888 445
-917504 514
-901120 541
-884736 500
-868352 606
-851968 643
-835584 657
-819200 683
-802816 755
-786432 776
-770048 834
-753664 941
-737280 981
-720896 1048
-704512 1132
-688128 1165
-671744 1411
-655360 1400
-638976 1543
-622592 1601
-606208 1841
-589824 1937
-573440 2175
-557056 2335
-540672 2513
-524288 2971
-507904 3142
-491520 3493
-475136 3917
-458752 4359
-442368 4875
-425984 5527
-409600 6451
-393216 7439
-376832 8463
-360448 9789
-344064 11448
-327680 13554
-311296 16178
-294912 19376
-278528 23248
-262144 28108
-245760 34069
-229376 41793
-212992 51691
-196608 64360
-180224 81303
-163840 102125
-147456 131208
-131072 169762
-114688 221607
-98304 294960
-81920 398097
-65536 549065
-49152 785070
-32768 1202068
-16384 2430657
0 2474585
16384 1202435
32768 784543
49152 547855
65536 396871
81920 293887
98304 221784
114688 169484
131072 131224
147456 102157
163840 81002
180224 64113
196608 51524
212992 41264
229376 33876
245760 27667
262144 22472
278528 19101
294912 16069
311296 13685
327680 11331
344064 9770
360448 8222
376832 7310
393216 6349
409600 5540
425984 4984
442368 4343
458752 3920
475136 3495
491520 3064
507904 2828
524288 2515
540672 2307
557056 2103
573440 1891
589824 1775
606208 1706
622592 1606
638976 1430
655360 1363
671744 1293
688128 1162
704512 1071
720896 1037
737280 937
753664 854
770048 850
786432 816
802816 785
819200 713
835584 708
851968 656
868352 648
884736 567
901120 571
917504 485
933888 535
950272 488
966656 466
983040 447
999424 479
1015808 435
1032192 390
1048576 365
1064960 360
1081344 373
1097728 348
1114112 347
1130496 315
1146880 289
1163264 275
1179648 271
1196032 291
1212416 249
1228800 244
1245184 231
1261568 209
1277952 238
1294336 226
1310720 206
1327104 203
1343488 191
1359872 224
1376256 189
1392640 163
1409024 167
1425408 156
1441792 184
1458176 150
1474560 150
1490944 155
1507328 165
1523712 117
1540096 135
1556480 110
1572864 140
1589248 116
1605632 149
1622016 134
1638400 117
1654784 144
1671168 99
1687552 113
1703936 134
1720320 108
1736704 115
1753088 115
1769472 99
1785856 98
1802240 95
1818624 113
1835008 107
1851392 74
1867776 88
1884160 87
1900544 80
1916928 85
1933312 82
1949696 78
1966080 100
1982464 72
1998848 79
2015232 93
2031616 83
2048000 86
2064384 95
2080768 72
2097152 79
2113536 70
2129920 68
2146304 83
2162688 63
2179072 75
2195456 90
2211840 72
2228224 66
2244608 53
2260992 59
2277376 56
2293760 72
2310144 68
2326528 65
2342912 48
2359296 66
2375680 59
2392064 53
2408448 49
2424832 54
2441216 63
2457600 52
2473984 42
2490368 46
2506752 45
2523136 49
2539520 42
2555904 47
2572288 38
2588672 38
2605056 58
2621440 51
2637824 29
2654208 39
2670592 56
2686976 43
2703360 31
2719744 46
2736128 44
2752512 46
2768896 46
2785280 45
2801664 33
2818048 36
2834432 34
2850816 41
2867200 40
2883584 26
2899968 37
2916352 49
2932736 35
2949120 43
2965504 44
2981888 34
2998272 35
3014656 33
3031040 34
3047424 37
3063808 37
3080192 38
3096576 32
3112960 29
3129344 38
3145728 43
3162112 32
3178496 27
3194880 31
3211264 31
3227648 35
3244032 34
3260416 35
3276800 19
3293184 36
3309568 35
3325952 21
3342336 27
3358720 33
3375104 20
3391488 26
3407872 28
3424256 23
3440640 26
3457024 26
3473408 37
3489792 33
3506176 21
3522560 16
3538944 31
3555328 25
3571712 23
3588096 24
3604480 27
3620864 28
3637248 25
3653632 19
3670016 25
3686400 24
3702784 15
3719168 28
