10.608 11.701
10.708 11.515
10.808 11.327
10.908 11.137
11.008 10.946
11.108 10.754
11.208 10.560
11.308 10.364
11.408 10.167
11.508 9.968
11.608 9.768
11.708 9.566
11.808 9.363
11.908 9.158
12.008 8.952
12.108 8.745
12.208 8.535
12.308 8.325
12.408 8.112
12.508 7.899
12.608 7.683
12.708 7.467
12.808 7.248
12.908 7.028
13.008 6.807
13.108 6.584
13.208 6.360
13.308 6.134
13.408 5.907
13.508 5.678
13.608 5.448
13.708 5.216
13.808 4.982
13.908 4.747
14.008 4.511
14.108 4.273
14.208 4.033
14.308 3.792
14.408 3.550
14.508 3.306
